WTeamID,LTeamID,Season,Target,Years_D1,GP,PTS,PTSDiff,Pct,FG,%FG,FG3,%FG3,FT,%FT,OR,DR,DR/OR,AST,TO,AST/TO,STL,STL/TO,BLK,PF,HomePTS,AwayPTS,NeutralPTS,HomeDiff,AwayDiff,NeutralDiff,HomePct,AwayPct,NeutralPct,HomeFG,AwayFG,NeutralFG,Home%FG,Away%FG,Neutral%FG,HomeFG3,AwayFG3,NeutralFG3,Home%FG3,Away%FG3,Neutral%FG3,HomeFT,AwayFT,NeutralFT,Home%FT,Away%FT,Neutral%FT,HomeOR,AwayOR,NeutralOR,HomeDR,AwayDR,NeutralDR,HomeDR/OR,AwayDR/OR,NeutralDR/OR,HomeAst,AwayAst,NeutralAst,HomeTO,AwayTO,NeutralTO,HomeSTL,AwaySTL,NeutralSTL,HomeSTL/TO,AwaySTL/TO,NeutralSTL/TO,HomeBlk,AwayBlk,NeutralBlk,HomePF,AwayPF,NeutralPF,rank
1165,1458,2010,0,1.0,2.0,-7.7,0.7,-12.0,-3.3,-0.6,-7.6,-1.7,0.3,2.9,-0.5,-0.5,0.1,-3.5,-3.4,0.1,-1.5,0.1,-0.0,-1.9,-4.6,18.7,-14.2,3.5,-1.7,-1.1,1.2,-9.5,-50.0,-0.9,-4.6,-6.7,9.7,-10.7,0.4,-4.2,-8.2,-5.6,1.9,-3.8,0.2,7.6,-5.5,-6.6,6.1,-3.7,0.5,1.6,-2.1,0.0,3.9,-4.8,0.4,-0.0,-0.0,0.3,-3.5,1.6,-5.8,-3.6,2.4,-3.0,-2.5,-1.9,-2.2,0.1,-0.2,-0.0,-0.2,0.5,0.0,-3.0,9.6,0.1,-36.0
1181,1276,2011,0,0.0,-2.0,-15.6,-13.9,-28.9,-2.6,1.2,-2.1,2.5,-4.9,-4.9,-4.2,-2.4,0.8,-1.0,-2.1,0.1,-2.8,-0.1,-2.4,-1.1,2.6,-66.1,-26.5,-6.2,-4.2,-3.5,-8.7,-50.0,-75.0,1.4,-6.5,-15.0,0.5,4.4,-3.7,-1.3,-0.9,-7.8,0.5,2.3,-0.2,-4.0,-8.5,-0.3,-1.2,-1.0,-2.7,-2.2,-1.1,-0.9,1.0,-0.6,-2.8,1.2,0.8,-0.4,2.2,-8.9,-3.8,1.2,-8.9,-5.1,-3.2,-2.8,-1.4,-0.4,0.1,0.1,-1.1,-6.0,-2.1,2.9,-12.8,-3.6,42.0
1242,1113,2003,0,0.0,-1.0,-5.4,-8.2,-14.6,-0.7,-1.4,-2.2,-0.6,0.4,3.4,-0.6,-3.6,-0.2,-1.2,-0.9,-0.0,-4.9,-0.3,-0.7,2.7,-15.3,17.3,-2.0,-4.5,-2.1,-1.6,-20.0,-30.4,7.1,1.1,-4.6,-2.4,3.6,-1.5,-3.5,-1.4,-4.1,-5.5,0.4,-0.3,-0.7,3.2,-2.4,-4.1,2.4,1.8,-0.8,0.4,-0.1,-0.9,0.1,-0.5,-3.3,-0.1,-0.1,-0.6,-3.1,3.2,-2.5,-2.7,5.2,-0.9,-6.1,-5.9,-1.2,-0.3,-0.4,-0.1,-1.6,0.3,0.0,-0.4,10.5,4.8,30.0
1246,1459,2019,0,-11.0,-3.0,4.5,2.4,4.9,0.9,1.4,5.2,5.5,-3.4,-8.3,-1.3,-2.4,0.1,0.8,-1.4,0.2,0.1,0.1,-2.1,1.2,-0.3,9.6,3.7,-2.9,3.2,2.0,-9.5,2.8,60.0,0.8,-1.0,7.6,-1.4,4.5,-1.7,5.5,4.0,6.6,2.3,3.2,0.0,-0.3,-5.3,-7.8,-6.6,0.4,-2.1,-2.8,2.4,-0.9,-4.8,3.5,-1.1,0.3,-0.7,1.1,1.5,0.9,-3.1,-3.2,0.8,0.0,-0.4,0.9,0.5,0.1,0.0,0.0,-2.2,-1.5,-3.3,0.2,2.7,-2.9,16.0
1417,1412,2015,0,0.0,0.0,-3.9,-3.2,-6.1,-1.3,-0.9,-3.2,-0.6,6.4,2.4,-0.6,-1.2,-0.0,0.2,1.9,-0.1,-0.3,-0.1,1.5,0.0,1.5,-95.7,-8.2,-3.2,-0.3,0.4,-6.7,-23.8,16.7,-1.4,-3.4,1.2,-4.0,3.5,-0.3,-3.7,-7.4,-1.2,-1.7,0.9,0.3,8.4,6.4,-0.6,0.9,2.3,-0.7,-0.8,1.0,-0.8,-1.6,0.5,-0.1,0.0,-0.4,0.8,-0.1,-13.3,3.2,2.7,-16.0,-0.7,0.3,-0.7,-1.8,-0.2,0.1,-0.1,2.2,-5.0,0.8,1.3,-34.9,0.3,88.0
1437,1242,2018,0,0.0,0.0,-5.6,-5.6,-8.8,-0.7,1.3,0.5,-0.7,-7.1,-2.0,0.2,-0.6,-0.1,0.3,1.3,-0.2,-0.1,-0.1,0.2,-0.6,9.1,-26.8,-9.0,1.5,-4.2,-2.9,2.3,-20.0,-14.3,0.2,-2.6,-0.9,3.4,-0.4,-1.6,4.9,-1.8,-5.4,1.3,-0.9,-1.1,-6.5,-4.5,-12.7,0.4,-0.1,-2.3,1.2,-0.1,-0.9,3.4,-2.7,-1.3,-0.1,-0.8,0.4,2.8,-5.8,2.9,3.5,-2.0,1.5,0.4,-0.2,-0.6,-0.2,0.0,-0.1,1.7,-1.4,-1.1,0.8,-4.0,1.5,5.0
1138,1113,2019,0,7.0,-1.0,-7.0,-9.1,-22.2,-1.3,-1.5,0.5,-2.1,-1.7,5.1,-0.4,-0.7,0.0,-3.1,1.9,-0.4,-1.0,-0.2,-0.9,1.6,0.5,-11.6,-10.4,-4.1,-3.0,-2.0,-9.0,-33.3,-40.0,-1.7,-0.5,-2.7,1.2,-2.2,-0.5,2.1,-4.7,6.1,0.0,-1.7,-0.4,-2.6,-1.3,2.0,5.4,-1.4,1.2,1.4,-1.8,-0.0,4.0,-3.9,-0.8,0.2,-0.0,-0.4,-3.6,-2.7,-1.8,4.2,-1.7,4.4,-2.3,0.5,0.0,-0.5,0.1,-0.2,-0.4,-1.1,-2.2,2.8,1.4,2.4,35.0
1181,1407,2017,0,-9.0,-1.0,-4.9,-7.2,-18.3,-3.1,-0.7,-2.2,0.6,-3.6,0.8,0.2,-0.8,-0.1,-0.8,1.0,-0.2,-0.0,-0.0,-1.1,-0.5,-11.8,-43.7,-0.3,-6.0,-0.4,-0.9,-24.1,-19.4,10.0,-3.2,-4.1,-0.9,-2.0,4.9,-3.5,-1.3,-6.5,-0.8,-0.1,1.4,-0.7,-3.0,-3.1,-6.6,-0.4,3.2,-2.0,-0.8,1.9,-0.8,-1.8,4.0,-3.0,0.1,0.1,-0.3,-2.8,-5.4,1.7,0.7,-6.9,-2.4,-0.3,1.2,0.7,-0.1,0.1,0.3,-1.3,-2.1,-2.0,-0.9,-15.0,-1.6,128.0
1242,1335,2018,0,-1.0,-3.0,-5.8,-4.5,-5.2,-4.0,-1.3,-5.5,-1.2,-3.7,3.7,-0.8,2.9,0.6,-2.0,0.3,-0.2,-0.8,-0.1,-1.4,2.2,-19.0,8.3,-0.8,-5.1,1.3,-0.7,-13.1,5.0,-2.4,-5.4,-3.3,0.7,-4.7,3.6,-0.3,-8.6,-2.9,-2.6,-2.0,1.2,-0.4,-3.8,-5.7,2.7,-0.6,3.5,0.9,-0.9,0.7,-0.6,-2.9,4.4,1.4,-0.1,0.8,2.2,-4.4,1.9,-3.4,-1.2,1.4,1.4,-0.6,1.1,-4.1,0.0,0.0,-0.4,-2.4,-0.2,-0.6,0.7,3.4,1.6,103.0
1243,1140,2010,0,0.0,1.0,3.1,6.7,6.7,3.4,1.3,5.9,1.4,12.1,-4.1,-5.1,2.8,1.1,1.2,-3.3,0.4,1.1,0.2,-1.3,-5.1,-16.2,29.1,12.6,3.4,3.0,0.4,-7.9,20.9,25.0,1.0,4.8,11.0,3.7,1.5,-3.9,9.0,3.0,5.9,2.0,0.3,-1.0,8.9,11.3,21.6,-2.7,1.2,-2.5,-2.7,0.6,-3.0,1.6,4.3,-3.1,1.0,0.8,2.0,-3.1,7.5,1.2,-7.6,2.1,-0.8,-0.0,2.3,0.9,0.5,0.1,0.1,-2.2,0.1,-2.4,-10.3,1.6,-1.5,7.0
1272,1417,2008,0,0.0,-1.0,-5.7,-4.7,-6.2,1.0,-0.2,-1.2,-2.8,14.0,3.3,-1.5,-3.2,-0.0,-1.6,0.1,-0.1,-1.3,-0.1,-2.4,-3.1,-5.1,-5.1,2.3,-3.8,-1.9,1.0,-6.2,-9.1,0.0,2.6,-0.1,2.3,-3.7,0.2,3.2,-4.3,1.7,8.5,-3.1,-0.4,0.7,18.0,12.1,11.5,-0.6,1.2,2.7,-3.1,0.2,1.3,-4.2,-0.4,1.4,0.2,-0.2,-0.3,-1.8,-0.8,2.3,1.6,0.3,-8.7,-0.8,-2.3,-0.3,-0.2,-0.2,0.3,-2.7,-0.6,-5.7,-2.6,-2.7,-7.5,1.0
1329,1386,2004,0,0.0,-1.0,-0.4,2.0,6.8,-3.4,-2.0,2.8,6.4,0.7,-2.4,-1.7,-0.9,0.3,0.5,-1.7,0.2,1.3,0.2,-0.0,-2.4,9.9,-19.0,-2.7,-1.5,4.5,-1.0,12.5,0.0,0.0,-2.8,-3.8,-6.3,-8.6,7.0,-0.5,2.6,2.1,0.5,0.6,4.4,1.3,0.5,-2.8,7.4,-5.2,3.1,-0.3,-1.7,0.3,-0.3,-4.7,4.1,-0.3,-0.3,0.9,0.2,3.3,-2.7,-1.2,-0.4,-5.8,-1.7,1.0,2.0,2.5,0.1,0.3,0.3,-0.8,0.8,-0.3,0.5,-8.8,-4.0,-5.0
1428,1201,2016,0,0.0,-1.0,-1.9,-4.0,-3.9,-5.3,-0.1,-1.8,-1.4,-2.1,1.6,1.9,-1.7,-0.6,-2.2,-1.5,-0.0,2.9,0.3,-0.5,6.6,-7.7,1.3,3.0,-5.3,-0.3,1.6,-8.3,-8.3,28.6,-8.0,-0.1,-3.1,1.2,2.3,-3.5,-3.6,-0.1,1.5,-0.7,0.4,-1.0,0.6,-5.1,-0.7,1.5,2.7,-2.5,1.0,1.9,-1.0,-0.1,2.0,-3.6,-0.5,-0.8,-0.6,-3.5,-2.0,-2.1,-0.7,-3.2,-5.0,1.9,3.5,4.4,0.3,0.3,0.6,-0.7,-1.1,0.9,4.3,13.2,1.6,70.0
1458,1199,2009,0,0.0,3.0,4.2,-1.8,12.2,-0.8,-0.6,-2.6,-1.0,-0.1,2.2,1.8,3.0,-0.1,0.1,5.5,-0.4,3.2,0.0,3.2,3.0,6.4,-14.1,11.5,-2.3,-0.3,0.8,7.2,12.9,33.3,-1.8,-3.2,8.2,-4.8,1.5,2.7,-3.0,-8.6,6.3,-1.4,-0.2,0.6,1.6,-2.5,-1.2,0.6,1.3,0.3,0.2,1.0,0.6,0.2,1.1,1.7,-0.1,-0.3,0.2,-0.2,-2.4,2.8,5.9,5.1,0.2,3.6,3.8,0.5,-0.0,0.1,0.0,2.8,4.4,1.8,5.0,-4.5,0.5,-13.0
1104,1356,2004,0,0.0,0.0,-0.9,3.6,27.6,-0.8,2.4,-5.4,-1.5,-1.1,-3.4,1.9,-1.8,-0.4,2.2,-1.2,0.3,3.8,0.4,0.0,1.0,-1.5,-4.5,7.0,0.7,3.1,-0.2,22.0,41.7,0.0,-2.0,2.1,-3.1,-1.5,6.6,-2.6,-8.9,-2.5,0.3,-1.9,1.0,-0.6,-5.1,0.6,10.3,-4.6,2.1,-0.8,0.4,2.1,-0.7,-2.2,1.8,-1.5,-0.5,-0.5,-0.3,2.8,1.1,1.2,2.0,-8.6,0.5,4.0,3.2,5.0,0.2,0.5,0.4,-0.6,0.9,0.0,0.8,-1.6,6.5,-5.0
1143,1301,2003,0,0.0,1.0,-2.1,-0.3,-12.4,-0.9,-3.1,-2.2,2.4,8.5,3.8,-1.5,-2.3,0.1,-1.3,0.0,-0.1,1.2,0.1,0.3,1.6,0.8,-0.8,6.0,1.3,-1.8,0.2,-11.5,-37.5,25.0,0.9,-6.2,-0.9,1.6,-4.0,-0.7,-1.7,-3.3,-3.5,2.0,0.0,0.3,9.5,6.6,14.8,3.0,-1.2,2.1,-0.0,-1.1,-0.4,-0.3,-1.8,-0.2,-0.0,0.2,0.4,-1.0,-1.0,0.0,-1.2,8.0,-1.0,2.5,-1.5,-0.5,0.3,-0.2,-0.0,0.4,-0.4,1.8,0.2,8.4,5.0,14.0
1181,1233,2018,0,0.0,0.0,-4.9,-11.4,-18.2,-3.1,-0.7,1.0,2.3,3.0,-0.9,-5.0,-3.0,0.9,-1.6,-0.9,-0.0,-0.7,-0.0,-2.3,1.7,-15.4,-2.8,-9.7,-9.8,-1.1,-0.5,-25.0,-15.7,-11.9,-4.9,-2.4,1.4,-5.7,4.2,0.8,0.2,0.6,5.6,-0.7,2.2,0.8,5.8,0.5,1.8,-1.4,1.1,-0.6,-3.9,0.2,-1.3,-6.2,3.5,-0.3,0.8,0.7,1.6,-3.3,0.3,-3.6,-2.4,-1.0,-1.9,-0.9,-2.4,2.0,0.1,-0.1,0.3,-2.5,-2.3,-2.9,0.0,-0.7,0.8,133.0
1242,1310,2007,0,0.0,-1.0,-2.4,-15.1,-21.6,-6.8,-3.4,-3.1,2.9,6.6,3.9,1.6,-3.9,-0.5,-3.2,-0.6,-0.2,-2.6,-0.2,-5.1,-1.3,4.2,-5.9,1.6,-10.5,-3.7,-0.9,-19.7,-20.0,-20.0,-6.6,-6.9,-4.1,-6.9,4.1,-0.6,-6.4,4.1,-2.6,-0.2,2.8,0.4,1.8,12.0,7.6,-0.4,5.1,-0.7,0.0,1.4,0.2,-4.3,1.2,-0.8,-0.6,-0.4,-0.6,-3.2,-2.5,-1.5,-0.1,-1.7,-0.2,-4.3,-0.8,-0.4,-0.3,0.0,-0.0,-4.8,-4.4,-6.6,2.7,-4.0,-4.7,145.0
1266,1293,2012,0,0.0,-4.0,-1.7,2.1,18.3,1.6,-1.7,7.0,2.5,0.8,0.9,-1.2,-1.4,0.1,-4.3,0.7,-0.4,-0.8,-0.1,0.8,0.3,18.7,-41.4,-7.0,-1.7,3.9,-0.1,25.0,6.6,20.0,3.5,1.7,0.5,-8.3,7.6,-1.0,9.0,3.4,7.0,-1.0,3.1,0.4,-3.3,3.5,3.0,-2.8,4.4,-0.7,-0.9,0.4,-0.7,-1.9,1.6,-1.1,-0.0,0.2,0.3,0.2,-12.3,-2.8,6.3,-8.8,-2.0,-2.2,2.0,0.0,-0.5,0.4,0.1,0.7,0.7,0.2,5.1,-10.4,-2.6,12.0
1268,1423,2003,0,0.0,2.0,-9.4,-2.2,12.1,-0.3,0.0,-3.0,1.1,-1.5,-1.2,-3.8,-3.6,0.4,-4.2,-2.6,-0.1,-1.7,0.0,-4.7,-0.6,-22.4,0.4,-6.8,-8.4,4.2,2.1,-9.0,24.2,75.0,-2.9,4.6,2.9,-5.5,7.1,-1.5,-6.3,4.2,-6.0,-0.7,2.3,-0.5,0.5,-1.3,-9.2,-4.1,3.2,-0.3,-3.7,0.6,-0.8,-6.7,4.3,-1.2,0.2,0.7,0.4,-6.6,-1.2,-5.2,-5.1,-1.1,-3.3,-2.4,-0.2,-0.3,0.4,0.0,0.1,-4.9,-4.6,-4.8,-3.2,0.7,-6.0,27.0
1276,1199,2018,0,0.0,-3.0,8.1,-2.8,-14.9,0.8,-0.4,-1.2,-2.4,2.8,3.2,3.1,1.6,-0.6,0.7,3.8,-0.4,0.5,-0.2,2.1,2.6,6.3,30.1,-2.1,-0.9,-1.1,-0.8,-10.0,-19.0,-25.7,2.2,-3.2,-0.3,2.9,-1.0,-2.2,0.5,-8.4,0.0,-0.6,-1.1,-0.7,9.7,-2.3,-6.8,2.9,1.9,-1.5,1.5,1.7,-0.2,0.7,2.0,-1.0,-0.9,-0.5,-0.3,0.3,1.9,1.5,2.4,6.2,7.6,-0.1,1.0,2.4,-0.2,-0.0,-0.2,1.5,2.8,3.8,1.9,10.1,-0.4,29.0
1314,1277,2009,0,0.0,1.0,-17.5,-7.5,-5.8,-2.0,0.2,-2.0,-0.4,-8.0,0.0,-1.2,-2.4,-0.0,-2.3,1.0,-0.3,-1.9,-0.2,-2.5,3.2,-6.2,-32.2,-17.8,-3.0,-0.8,-3.7,4.8,-7.1,-20.8,-3.4,0.4,-1.8,-4.9,2.6,2.6,-1.9,-1.4,-0.9,-0.9,0.3,0.2,-2.9,-8.8,-16.2,1.4,-1.5,0.2,-1.1,-0.7,0.5,-1.5,-1.4,0.5,0.1,-0.0,-0.1,-1.5,-2.4,-2.2,2.7,-3.4,4.1,-2.3,-0.4,-2.8,-0.3,0.1,-0.4,-2.1,-3.5,-1.6,6.7,-2.4,3.0,7.0
1320,1400,2016,0,0.0,-1.0,3.8,-1.4,-1.1,-2.3,-0.0,-3.3,-2.2,-8.9,2.3,5.6,-0.8,-2.4,-0.4,0.7,-0.1,-0.6,-0.1,1.7,5.4,15.6,-18.9,5.3,2.1,-2.4,-1.1,18.1,-4.2,-63.3,-1.4,-2.5,-5.7,2.5,-1.4,-1.1,-0.8,-8.3,-3.3,0.3,-1.8,-0.8,-9.7,-6.1,-10.9,3.0,-1.6,0.8,3.9,0.2,1.5,2.6,-2.5,-0.9,-2.5,-1.4,-3.7,0.8,-5.0,3.8,3.5,-5.5,2.0,-0.4,-0.8,-0.9,-0.3,0.1,-0.2,2.5,0.6,1.1,6.9,2.0,7.9,-45.0
1428,1431,2005,0,0.0,2.0,8.3,-1.3,-5.2,-4.5,-0.9,0.2,1.5,6.0,0.2,0.5,-0.3,-0.1,2.1,-2.0,0.3,1.5,0.2,-0.0,2.3,13.7,-8.2,9.8,1.4,-2.8,0.1,-4.6,-22.2,13.3,-3.2,-8.8,-2.9,-0.4,0.8,-1.3,1.2,-1.7,-1.9,0.6,0.9,0.0,8.0,6.6,-0.1,2.5,-0.9,-1.4,0.7,0.3,-0.5,0.2,0.7,-1.1,-0.3,0.0,-0.1,3.9,-2.9,1.9,0.3,-6.7,-3.8,2.3,-0.8,1.9,0.2,0.1,0.3,0.4,-0.6,-1.0,2.5,-0.1,3.6,20.0
1181,1107,2013,0,-15.0,2.0,-13.9,-8.8,-13.8,-3.9,-1.0,-4.2,-0.6,0.2,2.7,0.2,-0.4,-0.1,-3.5,2.7,-0.5,-1.1,-0.2,-1.8,-1.7,-4.7,-63.3,-13.9,-7.0,0.4,-2.2,-9.4,-26.7,-35.7,-3.5,-8.8,0.3,-5.6,9.8,-5.2,-2.6,-10.6,7.6,-1.7,2.5,-1.3,7.6,-4.9,-9.0,0.7,5.9,-4.0,-0.5,2.0,-1.3,-1.7,5.4,-4.1,-0.1,0.2,-0.7,-2.3,-11.3,-5.1,3.6,-5.7,5.1,-1.7,0.7,-3.2,-0.4,0.1,-0.5,-1.0,-3.2,-2.7,0.4,-16.4,2.5,130.0
1246,1138,2018,0,-7.0,-1.0,8.0,1.7,5.2,0.4,1.0,1.1,4.3,-0.1,-6.2,-0.1,0.3,0.0,3.4,-0.6,0.3,0.6,0.1,-0.5,2.3,2.4,1.5,5.3,-0.1,2.4,-0.5,-0.5,22.2,0.0,1.4,2.6,-5.3,-3.2,4.1,0.1,2.5,1.3,-1.9,1.9,1.7,0.6,0.6,-0.6,0.5,-4.7,-0.8,-0.8,-1.4,0.7,0.7,-2.6,2.9,0.0,0.1,0.4,-0.6,2.9,4.1,-0.8,-0.7,-4.1,-1.9,0.3,2.4,-0.2,0.1,0.2,0.1,-0.6,-1.4,-0.7,1.2,-4.1,4.2,46.0
1257,1414,2015,0,0.0,-1.0,-2.4,-6.3,-13.7,2.0,1.2,7.8,1.3,2.3,-3.8,-3.0,0.3,0.6,2.1,-0.2,0.2,-2.7,-0.2,-0.8,-0.5,-26.4,45.4,-12.5,-6.7,-0.1,0.5,-36.3,3.0,33.3,1.6,2.8,2.2,0.2,-0.7,1.8,9.7,2.0,12.5,0.7,-0.2,0.8,9.3,-2.0,-0.6,-6.3,1.5,1.0,-4.8,1.8,-0.0,-6.5,4.6,2.1,0.5,-0.1,1.4,-2.0,10.2,1.3,-5.3,9.6,-1.7,-3.5,-0.8,-4.1,0.0,-0.4,-0.2,-2.4,1.8,0.3,-7.4,13.4,-2.7,85.0
1437,1130,2006,0,0.0,3.0,-0.9,-4.0,-8.1,6.4,2.2,-1.4,-4.0,-8.0,-0.4,-0.5,-0.6,0.0,5.2,2.0,0.2,-1.6,-0.2,-0.8,-1.9,-2.6,-0.1,3.5,-1.4,-1.6,-0.9,-4.5,-10.9,-8.3,6.8,4.1,8.7,1.5,-1.4,2.1,-3.3,-2.2,6.2,-2.7,-1.8,0.4,-10.7,-11.3,3.5,0.4,-2.2,1.5,0.9,-1.4,0.1,0.5,-2.3,1.2,-0.1,0.0,0.6,4.1,7.1,4.5,2.0,0.8,6.2,-2.5,-0.1,-2.6,-0.3,-0.0,-0.6,-0.8,0.8,-4.2,-1.4,-2.7,-0.3,15.0
1276,1196,2019,0,0.0,0.0,-2.1,-7.2,-26.5,-2.4,-1.5,-1.6,0.5,2.1,2.6,2.3,-3.7,-1.1,-1.7,2.9,-0.5,1.0,-0.1,-0.5,3.1,11.0,-29.1,-5.4,-4.6,-1.9,-0.8,-21.0,-42.0,-17.5,-0.7,-4.1,-3.5,-6.2,2.3,2.3,-0.7,-2.2,-3.0,-1.4,1.2,0.8,6.0,3.9,-8.2,-0.3,0.3,2.6,0.2,0.9,1.3,-3.6,-1.6,1.5,-0.8,-1.4,-1.4,1.0,-5.8,-6.8,4.3,-1.4,4.1,0.4,1.7,2.3,-0.3,0.2,-0.0,0.1,-2.3,0.0,5.2,-4.0,3.3,29.0
1338,1433,2007,0,0.0,-1.0,3.6,1.3,2.4,-1.1,-2.1,2.5,0.7,5.9,3.5,-0.2,-2.3,-0.2,-3.9,-0.3,-0.3,2.1,0.2,-0.4,1.6,8.3,2.2,-7.9,-2.2,2.7,0.9,1.5,4.6,6.7,-2.2,0.2,-1.0,-6.3,3.9,0.2,1.4,5.4,-0.9,-0.9,1.4,0.2,6.1,6.4,6.2,-0.6,3.9,0.2,-1.3,0.7,0.5,-3.6,1.2,0.1,-0.2,-0.0,-0.4,-4.3,-2.3,-4.3,-0.1,-3.7,5.0,3.0,0.9,1.3,0.3,0.2,-0.1,0.3,-0.6,-1.2,1.6,1.2,0.4,40.0
1361,1396,2011,0,0.0,0.0,-0.1,-3.4,-15.6,-1.0,-0.7,1.8,0.4,-0.6,0.9,-1.6,0.4,0.3,2.0,-0.2,0.2,0.8,0.1,-0.0,0.8,-13.4,36.9,-1.4,-0.9,-1.5,-0.9,-14.5,7.7,-42.9,1.1,-0.4,-6.6,6.6,-8.0,0.7,3.5,2.2,-0.6,1.7,-1.5,0.3,0.1,-1.9,0.9,0.2,-0.0,0.8,-0.3,-1.3,0.0,0.7,-1.6,1.3,0.3,0.3,0.5,-0.5,11.5,-1.0,-1.7,6.2,-1.0,1.3,-0.8,0.9,0.3,-0.2,0.1,-2.2,4.0,-0.0,-2.7,9.9,4.2,25.0
1400,1301,2006,0,0.0,-3.0,-0.4,-8.0,-11.8,-0.0,-2.4,-0.1,2.6,3.5,2.2,-5.0,-2.0,0.8,1.1,-0.0,0.1,-0.8,-0.1,-0.2,2.4,-2.8,4.6,-5.5,-5.9,-2.8,0.7,-9.2,-25.0,-16.7,-0.3,-0.2,-0.3,1.2,0.5,-4.1,-1.1,-0.1,4.8,1.9,1.4,-0.7,1.7,9.1,4.8,3.3,1.3,-2.4,-2.0,-0.9,-2.1,1.1,0.1,-3.2,0.8,0.6,2.8,1.6,0.0,-1.0,-0.9,2.5,-0.5,-1.4,-2.0,3.0,-0.1,-0.2,0.2,-0.8,0.9,-1.0,2.5,3.2,3.5,25.0
1448,1400,2010,0,0.0,4.0,8.3,7.0,7.2,3.1,0.6,3.2,1.0,-2.6,-2.2,0.3,0.0,-0.0,2.7,-1.3,0.3,0.5,0.1,0.4,-0.4,11.1,1.6,7.5,5.8,0.3,0.9,6.4,0.0,30.0,3.0,4.0,0.9,-1.2,-1.2,3.0,6.0,-0.2,3.3,1.0,-0.7,0.7,-5.4,-1.1,3.0,-1.0,-2.8,1.6,0.1,-1.0,1.3,-0.3,-2.5,2.8,-0.1,-0.1,0.4,1.6,5.4,5.4,-0.4,-2.9,-0.3,0.4,0.3,0.6,0.0,0.0,0.1,1.1,-1.9,0.9,0.6,-1.7,-1.7,-24.0
1449,1429,2019,0,0.0,-1.0,9.2,6.5,5.3,2.2,-0.2,1.1,-0.7,5.4,1.2,1.1,7.3,0.4,5.4,-0.8,0.5,-2.9,-0.2,-1.5,0.2,7.5,2.8,12.2,2.1,2.3,2.1,-2.5,2.5,26.2,0.1,2.7,6.2,-2.7,2.9,-0.5,-2.0,3.9,3.7,-1.4,1.2,-0.5,3.6,6.5,8.1,-0.7,2.0,-0.1,0.1,1.5,-0.5,1.8,4.4,1.2,0.3,0.1,1.0,8.1,-0.4,4.7,-1.2,-2.9,1.1,-2.2,-4.3,-2.4,-0.1,-0.2,-0.2,-1.3,-1.9,-1.5,-0.1,-1.2,0.1,-6.0
1207,1125,2012,0,-15.0,3.0,13.0,4.6,5.5,2.3,-1.1,3.8,2.8,4.1,-0.6,0.2,-0.2,-0.1,3.8,-0.4,0.3,1.1,0.1,-2.6,0.4,5.1,7.7,6.8,-1.2,3.5,2.2,-8.3,7.6,50.0,3.1,1.0,-1.7,-4.6,4.7,-1.3,5.8,-9.5,8.6,0.6,1.7,0.5,2.9,8.1,-1.5,-3.9,3.6,-0.3,-0.8,0.8,0.2,-4.0,4.0,-0.2,-0.4,0.5,-0.5,2.9,1.2,3.2,-1.0,-3.4,-3.2,0.8,2.0,1.0,0.2,0.2,0.3,-2.8,-4.2,-0.5,-1.1,-3.9,-1.5,26.0
1400,1163,2003,0,0.0,2.0,1.2,-1.5,-8.6,2.6,1.4,3.8,0.2,-4.0,-2.9,-1.4,1.8,0.3,1.1,2.4,-0.1,-0.5,-0.1,3.9,-2.0,8.8,-25.5,-12.6,-1.3,-0.0,-0.2,-7.8,-28.6,6.7,4.1,-0.1,-1.3,2.3,2.8,-3.7,6.7,-2.1,-1.9,0.6,0.4,-0.9,1.0,-8.2,-15.2,2.0,-2.9,-2.1,-0.3,0.2,-1.3,1.7,1.7,-1.7,0.3,0.3,0.2,4.2,-6.7,-5.0,1.4,1.6,4.7,-0.7,0.2,-0.3,-0.1,0.0,-0.1,3.9,4.3,1.8,0.1,-9.7,-3.9,20.0
1433,1425,2011,0,0.0,-1.0,-4.7,-0.0,-10.1,1.0,2.2,-0.2,-2.2,-6.6,-2.3,-0.8,2.8,0.4,-2.2,-0.2,-0.2,-2.6,-0.2,-0.7,-1.0,-6.1,6.4,-3.6,1.8,-1.9,0.1,-4.7,-17.2,-16.7,1.0,-0.6,3.7,5.0,-1.6,-1.1,0.8,-0.7,-1.9,0.1,-1.2,-1.0,-1.8,-15.6,-2.8,1.8,-2.0,-2.1,0.5,-0.7,-0.5,4.4,-0.7,-0.9,0.7,0.2,0.2,-3.8,1.4,0.8,0.1,0.3,1.5,-4.0,-1.6,0.6,-0.5,-0.1,-0.0,-0.3,-1.6,-0.3,-2.6,5.1,-1.2,-6.0
